1520114023.14,4.37918901443,1625,13.137567043345.6208109856,1645.62081099,
1520114023.34,7.08193778992,1625,8.1082463264542.9180622101,1642.91806221,
1520114023.55,9.59250926971,1625,7.5317144393940.4074907303,1640.40749073,
1520114023.75,9.50119098028,1625,12.86361217540.4988090197,1640.49880902,
1520114023.95,14.7567629814,1625,23.874962329935.2432370186,1635.24323702,
1520114024.16,21.7242121696,1625,28.434062004128.2757878304,1628.27578783,
1520114024.36,29.4576446215,1620,36.063909530620.5423553785,1620.54235538,
1520114024.57,36.0189318657,1613,43.558824062313.9810681343,1613.98106813,
1520114024.78,42.0159538587,1607,46.42512798317.98404614131,1607.98404614,
1520114024.98,46.3269948959,1603,48.99703264243.67300510406,1603.6730051,
1520114025.19,48.3905156453,1601,49.74938631061.60948435465,1601.60948435,
1520114025.39,48.3564416567,1601,46.32290601731.64355834325,1601.64355834,
1520114025.6,45.2816049258,1604,39.77252244954.71839507421,1604.71839507,
1520114025.8,39.1087611516,1610,31.230854988110.8912388484,1610.89123885,
1520114026.01,30.7565450668,1619,21.266257762919.2434549332,1619.24345493,
1520114026.21,20.7864960035,1625,9.862375259429.2135039965,1629.213504,
1520114026.41,11.8114074071,1625,4.3055891990738.1885925929,1638.18859259,
1520114026.62,8.30723841985,1625,10.753750801141.6927615801,1641.69276158,
1520114026.82,11.5265488625,1625,19.520306587238.4734511375,1638.47345114,
1520114027.03,19.5516546567,1625,28.380906581930.4483453433,1630.44834534,
1520114027.23,27.8466264407,1622,35.63866615322.1533735593,1622.15337356,
1520114027.44,35.7804139455,1614,43.321669101714.2195860545,1614.21958605,
1520114027.65,42.567952474,1607,48.74352216727.43204752604,1607.43204753,
1520114027.85,48.2487678528,1601,52.68111228941.75123214722,1601.75123215,
1520114028.06,52.015988032,1597,54.6233296394-2.01598803202,1597.98401197,
1520114028.27,53.8491686185,1596,54.2430639267-3.84916861852,1596.15083138,
1520114028.47,52.6892900467,1597,49.2014765739-2.68929004669,1597.31070995,
1520114028.68,47.9966203372,1602,40.54532051092.00337966283,1602.00337966,
1520114028.88,39.3827160199,1610,28.40135097510.6172839801,1610.61728398,
1520114029.09,27.857530117,1622,14.625918865222.142469883,1622.14246988,
1520114029.29,16.2750999133,1625,5.798029899633.7249000867,1633.72490009,
