1518652184.54,15.6726717949,5.22422393163,1500,19.7757760684,1.97757760684,-108.818689982,2027.01704701,
1518652184.74,16.9279575348,10.8668764432,1498,14.1331235568,3.39088996251,56.426525116,1498.08460474,
1518652184.95,23.8545179367,18.8183824221,1440,6.18161757787,4.0090517203,79.515059789,718.388050795,
1518652185.15,32.0895195007,24.2906649907,1440,0.709335009257,4.07998522123,54.7228256861,172.933131456,
1518652185.36,36.0843539238,30.6761304537,1440,-5.67613045375,3.51237217585,63.85465463,-479.803740978,
1518652185.56,33.7823152542,33.9853962262,1440,-8.98539622625,2.61383255323,33.092657725,-833.193808794,
1518652185.77,23.6827850342,31.1831514041,1440,-6.18315140406,1.99551741282,-28.0224482218,-568.427205086,
1518652185.98,80.8453083038,46.1034695307,1440,-21.1034695307,-0.114829540253,149.203181267,-2113.21769158,
1518652186.21,520.260739326,46.1034695307,1440,-21.1034695307,-2.22517649333,0.0,-2165.97636541,
1518652186.42,108.768260479,71.0987846057,1440,-46.0987846057,-6.83505495389,249.953150749,-4780.75483441,
1518652186.62,11.3711714745,66.9949134191,1440,-41.9949134191,-11.0345462958,-41.0387118657,-4475.3549993,
1518652186.83,10.5615735054,43.5670018196,1440,-18.5670018196,-12.8912464778,-234.279115995,-2178.98134391,
1518652187.04,124.408221245,48.7803220749,1440,-23.7803220749,-15.2692786853,52.1332025528,-2759.76417462,
1518652187.24,53.7973761559,62.922390302,1440,-37.922390302,-19.0615177155,141.420682271,-4268.77697309,
1518652187.45,53.7973761559,77.3343245188,1440,-52.3343245188,-24.2949501673,144.119342168,-5840.80620607,
1518652187.65,55.3593277931,54.3180267016,1440,-29.3180267016,-27.2267528375,-230.162978172,-3612.4714911,
1518652187.86,87.8413796425,65.6660278638,1440,-40.6660278638,-31.2933556239,113.480011622,-4848.93667698,
1518652210.68,16.7235136032,5.5745045344,1500,19.4254954656,1.94254954656,-107.196768125,1991.11328522,
1518652210.89,18.146443367,11.6233189901,1440,13.3766810099,3.28021764755,60.4881445567,1419.67354218,
1518652211.09,24.9707818031,19.9469129244,1440,5.05308707555,3.78552635511,83.2359393438,599.946866433,
1518652211.3,30.6461453438,24.5877901713,1440,0.412209828695,3.82674733798,46.4087724686,136.889666319,
1518652211.51,28.1601071358,27.9256780942,1440,-2.92567809423,3.53417952855,33.3788792292,-204.213321209,
1518652211.71,20.0314164162,26.2792229652,1440,-1.27922296524,3.40625723203,-16.4645512899,-42.7658657233,
1518652211.91,4.56318855286,17.5849040349,1440,7.41509596507,4.14776682854,-86.9431893031,845.20376722,
1518652212.12,11.6451263428,12.0799104373,1440,12.9200895627,5.43977578481,-55.0499359767,1428.00335089,
1518652228.95,15.7258272171,5.2419424057,1500,19.7580575943,1.97580575943,-104.511737823,2025.20090342,
1518652229.15,17.9011106491,11.2089792887,1462,13.7910207113,3.35490783056,59.6703688304,1462.97476689,
1518652229.36,23.5642075539,19.06371514,1440,5.93628485998,3.94853631655,78.5473585129,692.341893911,
1518652229.56,30.5112123489,23.9921768506,1440,1.00782314936,4.04931863149,49.2846171061,202.015280724,
1518652229.77,30.732011795,28.2691438993,1440,-3.26914389928,3.72240424156,42.7696704865,-233.854283889,
1518652229.97,23.1512308121,28.1314849854,1440,-3.13148498535,3.40925574303,-1.3765891393,-227.917104959,
1518652230.18,11.1503720284,21.6778715452,1440,3.32212845484,3.74146858851,-64.536134402,425.749560197,
1518652230.38,6.3295841217,13.5437289874,1440,11.4562710126,4.88709568977,-81.3414255778,1267.80449351,
1518652230.58,6.91429376602,8.13141663869,1500,16.8685833613,6.5739540259,-54.1231234868,1851.20718678,
1518652230.79,6.61989450455,6.62125746409,1500,18.3787425359,8.4118282795,-15.101591746,2048.16996058,
1518652262.59,16.1919593811,5.3973197937,1500,19.6026802063,1.96026802063,-108.805060387,2009.27472115,
1518652262.8,16.9606685638,11.0508759816,1478,13.9491240184,3.35518042247,56.5355618795,1478.7919124,
1518652263.0,24.283850193,19.1454927127,1440,5.85450728734,3.9406311512,80.9461673101,683.966507514,
1518652263.2,31.5416097641,24.2620428403,1440,0.737957159678,4.01442686717,51.1655012767,174.156387647,
1518652263.41,33.5942268372,29.8065622648,1440,-4.80656226476,3.53377064069,55.4451942444,-392.311960459,
1518652263.61,27.8002858162,30.9787074725,1440,-5.97870747248,2.93589989344,11.7214520772,-524.473249912,
1518652263.82,14.6463632584,25.3469586372,1440,-0.346958637238,2.90120402972,-56.3174883525,37.8342370192,
1518652264.02,7.78931379318,16.7453209559,1440,8.25467904409,3.72667193413,-86.0163768133,918.634702762,
1518652264.23,13.7059211731,12.0471994082,1440,12.9528005918,5.02195199331,-46.981215477,1420.82885901,
1518652264.43,12.2257471085,11.2403273582,1500,13.7596726418,6.39791925748,-8.06872049967,1535.91524561,
1518652264.63,6.46860599518,10.8000914256,1500,14.1999085744,7.81791011492,-4.40235932668,1615.43861032,
1518652264.84,7.54398107529,8.74611139297,1500,16.253888607,9.44329897563,-20.539800326,1861.47133509,
1518652265.04,14.7158741951,9.57615375519,1500,15.4238462448,10.9856836001,8.30042362213,1817.02671448,
1518652265.25,25.0239372253,15.7612641652,1440,9.23873583476,11.9095571836,61.8511041005,1221.61251307,
1518652265.45,31.9504976273,23.8967696826,1440,1.10323031743,12.0198802153,81.3550551732,410.820037127,
1518652265.66,33.7823152542,30.2522500356,1440,-5.2522500356,11.4946552118,63.5548035304,-237.858623266,
1518652265.87,26.5000224113,30.7442784309,1440,-5.74427843094,10.9202273687,4.92028395335,-301.422158877,
1518652266.07,11.7473483086,24.0098953247,1440,0.990104675293,11.0192378362,-67.3438310623,374.491413434,
1518652266.27,11.2525939941,16.499988238,1440,8.50001176198,11.8692390124,-75.0990708669,1146.73215151,
1518652266.48,16.3105368614,13.1034930547,1500,11.8965069453,13.0588897069,-33.9649518331,1516.1229372,
1518652266.68,13.9103651047,13.8244986534,1471,11.1755013466,14.1764398416,7.21005598704,1471.9611307,
1518652266.88,8.67660045624,12.9658341408,1500,12.0341658592,15.3798564275,-8.58664512634,1587.91299661,
1518652267.09,7.87518024445,10.1540486018,1500,14.8459513982,16.8644515673,-28.1178553899,1906.206429,
1518652267.29,9.27766561508,8.60981543859,1500,16.3901845614,18.5034700235,-15.442331632,2101.60520673,
1518652267.5,15.2310729027,10.7946395874,1500,14.2053604126,19.9240060647,21.8482414881,1918.63619288,
1518652267.7,20.5466151237,15.0184512138,1500,9.98154878616,20.9221609433,42.2381162643,1521.2089022,
1518652267.9,24.2143392563,19.9973424276,1440,5.00265757243,21.4224267006,49.7889121373,1035.82642476,
1518652268.11,25.7762908936,23.5124150912,1440,1.4875849088,21.5711851915,35.1507266363,688.038120667,
1518652268.31,22.0022559166,23.9976286888,1440,1.00237131119,21.6714223226,4.85213597616,642.022689184,
1518652268.52,10.6474399567,19.4753289223,1440,5.52467107773,22.2238894304,-45.2229976654,1108.06434353,
1518652268.72,7.21687078476,13.2888555527,1500,11.7111444473,23.3950038751,-61.864733696,1755.98954161,
1518652268.93,11.7841482162,9.88281965256,1500,15.1171803474,24.9067219098,-34.0603590012,2134.38608249,
1518652269.13,12.6223683357,10.5411291122,1500,14.4588708878,26.3526089986,6.58309459686,2104.70231374,
1518652269.34,13.7713432312,12.7259532611,1500,12.2740467389,27.5800136725,21.8482414881,1916.90501571,
1518652269.54,14.37240839,13.5887066523,1500,11.4112933477,28.7211430073,8.62753391266,1859.15790995,
1518652269.75,17.2019124031,15.1152213415,1500,9.88477865855,29.7096208731,15.2651468913,1731.21838768,
