1518377721.3,0,1000,
1518377721.57,0,1000,
1518377721.83,0,1000,
1518377722.09,0,1000,
1518377722.36,0,1000,
1518377722.62,0,1000,
1518377722.88,0,1000,
1518377723.15,0,1000,
1518377723.41,0,1000,
1518377723.67,0,1000,
1518377723.94,0,1000,
1518377724.2,0,1000,
1518377724.46,0,1000,
1518377724.73,0,1675,
1518377724.99,0,1675,
1518377725.25,4.71856594086,1675,
1518377725.52,5.24603128433,1675,
1518377725.78,4.19927835464,1675,
1518377726.04,4.13385629654,1675,
1518377726.31,4.44052219391,1675,
1518377726.57,4.44052219391,1675,
1518377726.83,4.44052219391,1675,
1518377727.1,5.69580793381,1675,
1518377727.36,4.75127696991,1675,
1518377727.62,4.75127696991,1675,
1518377727.89,4.75127696991,1675,
1518377728.15,4.75127696991,1675,
1518377728.41,4.75127696991,1675,
