1523942828.85,86,1489,-11,1489.0,
1523942828.89,109,1466,-34,1466.0,
1523942828.93,124,1451,-49,1451.0,
1523942828.97,135,1440,-60,1440.0,
1523942829.01,136,1439,-61,1439.0,
1523942829.05,138,1437,-63,1437.0,
1523942829.1,143,1432,-68,1432.0,
1523942829.14,148,1427,-73,1427.0,
1523942829.18,154,1425,-79,1421.0,
1523942829.22,148,1427,-73,1427.0,
1523942829.26,148,1427,-73,1427.0,
1523942829.3,148,1427,-73,1427.0,
1523942829.34,149,1426,-74,1426.0,
1523942829.39,153,1425,-78,1422.0,
1523942829.43,156,1425,-81,1419.0,
1523942829.47,156,1425,-81,1419.0,
1523942829.51,154,1425,-79,1421.0,
1523942829.55,156,1425,-81,1419.0,
1523942829.59,153,1425,-78,1422.0,
1523942829.63,156,1425,-81,1419.0,
1523942829.67,156,1425,-81,1419.0,
1523942829.72,156,1425,-81,1419.0,
1523942829.76,155,1425,-80,1420.0,
1523942829.8,153,1425,-78,1422.0,
1523942829.84,148,1427,-73,1427.0,
1523942829.88,148,1427,-73,1427.0,
1523942829.92,141,1434,-66,1434.0,
1523942829.96,139,1436,-64,1436.0,
1523942830.01,135,1440,-60,1440.0,
1523942830.05,139,1436,-64,1436.0,
1523942830.09,134,1441,-59,1441.0,
1523942830.13,130,1445,-55,1445.0,
1523942830.17,126,1449,-51,1449.0,
1523942830.21,127,1448,-52,1448.0,
1523942830.25,128,1447,-53,1447.0,
1523942830.3,125,1450,-50,1450.0,
1523942830.34,121,1454,-46,1454.0,
1523942830.38,118,1457,-43,1457.0,
1523942830.42,116,1459,-41,1459.0,
1523942830.46,115,1460,-40,1460.0,
1523942830.51,113,1462,-38,1462.0,
1523942830.55,112,1463,-37,1463.0,
1523942830.59,109,1466,-34,1466.0,
1523942830.63,107,1468,-32,1468.0,
1523942830.67,105,1470,-30,1470.0,
1523942830.71,105,1470,-30,1470.0,
1523942830.76,104,1471,-29,1471.0,
1523942830.8,103,1472,-28,1472.0,
1523942830.84,100,1475,-25,1475.0,
1523942830.88,98,1477,-23,1477.0,
1523942830.93,98,1477,-23,1477.0,
1523942830.97,98,1477,-23,1477.0,
1523942831.01,100,1475,-25,1475.0,
1523942831.06,98,1477,-23,1477.0,
1523942831.1,96,1479,-21,1479.0,
1523942831.14,97,1478,-22,1478.0,
1523942831.18,98,1477,-23,1477.0,
1523942831.22,99,1476,-24,1476.0,
1523942831.26,99,1476,-24,1476.0,
1523942831.31,100,1475,-25,1475.0,
1523942831.35,100,1475,-25,1475.0,
1523942831.39,98,1477,-23,1477.0,
1523942831.43,98,1477,-23,1477.0,
1523942831.47,98,1477,-23,1477.0,
1523942831.51,98,1477,-23,1477.0,
1523942831.55,100,1475,-25,1475.0,
1523942831.59,100,1475,-25,1475.0,
1523942831.63,100,1475,-25,1475.0,
