1518296584.09,0,1505,

1518296584.19,0,1510,

1518296584.3,0,1515,

1518296584.4,0,1520,

1518296584.5,0,1525,

1518296584.61,0,1530,

1518296584.71,0,1535,

1518296584.81,0,1540,

1518296584.92,4.04390096664,1545,

1518296585.02,4.21563386917,1550,

1518296585.12,4.2197227478,1555,

1518296585.23,4.2197227478,1560,

1518296585.33,4.2197227478,1565,

1518296585.43,4.2197227478,1570,

1518296585.54,4.2197227478,1575,

1518296585.64,4.2197227478,1580,

1518296585.74,4.32194471359,1585,

1518296585.84,4.32194471359,1590,

1518296585.95,4.44461107254,1595,

1518296586.05,4.40781116486,1600,

1518296586.15,4.32194471359,1605,

1518296586.26,4.32194471359,1610,

1518296586.36,4.32194471359,1615,

1518296586.46,5.05794286728,1620,

1518296586.57,6.55038356781,1625,

1518296586.67,7.92424678802,1630,

1518296586.77,9.7069978714,1635,

1518296586.88,10.3080630302,1640,

1518296586.98,11.6083264351,1645,

1518296587.08,13.9921426773,1650,

1518296587.19,14.7526741028,1655,

1518296587.29,15.8116936684,1660,

1518296587.4,16.0365819931,1665,

1518296587.5,17.6639556885,1670,

1518296587.6,18.0278658867,1675,

1518296587.71,20.632481575,1680,

1518296587.81,21.0945248604,1685,

1518296587.92,21.45434618,1690,

1518296588.02,23.0817198753,1695,

1518296588.12,23.8545179367,1700,

1518296589.34,57.8290104866,1695,

1518296589.44,39.788877964,1690,

1518296589.55,61.2922906876,1685,

1518296589.65,51.3849377632,1680,

1518296589.76,52.9591560364,1675,

1518296589.87,67.8263187408,1670,

1518296589.97,64.1913056374,1665,

1518296590.08,50.4036068916,1660,

1518296590.18,53.1840443611,1655,

1518296590.29,47.3860144615,1650,

1518296590.4,48.7067222595,1645,

1518296590.5,60.9692692757,1640,

1518296590.61,57.9312324524,1635,

1518296590.71,51.9819140434,1630,

1518296590.82,45.227086544,1625,

1518296590.93,38.8279914856,1620,

1518296591.03,30.0655245781,1615,

1518296591.14,19.0378189087,1610,

1518296591.24,9.79286432266,1605,

