431.560695171,143.853565057,1651,1518149804.33,
431.35625124,143.853565057,1651,1518149804.56,
431.35625124,143.853565057,1651,1518149804.66,
431.35625124,143.853565057,1651,1518149804.76,
431.35625124,143.853565057,1651,1518149804.86,
431.35625124,143.853565057,1651,1518149804.96,
431.35625124,143.853565057,1651,1518149805.06,
431.462562084,143.853565057,1651,1518149805.29,
431.462562084,143.853565057,1651,1518149805.39,
431.462562084,143.853565057,1651,1518149805.49,
431.491184235,143.853565057,1651,1518149805.71,
431.491184235,143.853565057,1651,1518149805.81,
431.491184235,143.853565057,1651,1518149805.92,
431.667006016,143.853565057,1651,1518149806.14,
431.855094433,143.853565057,1651,1518149806.37,
431.855094433,143.853565057,1651,1518149806.47,
431.855094433,143.853565057,1651,1518149806.57,
431.855094433,143.853565057,1651,1518149806.67,
431.855094433,143.853565057,1651,1518149806.77,
431.908249855,143.853565057,1651,1518149807.0,
431.908249855,143.853565057,1651,1518149807.1,
431.908249855,143.853565057,1651,1518149807.2,
432.04318285,143.853565057,1651,1518149807.42,
432.194471359,143.853565057,1651,1518149807.65,
432.194471359,143.853565057,1651,1518149807.75,
432.194471359,143.853565057,1651,1518149807.85,
432.194471359,143.853565057,1651,1518149807.95,
432.075893879,143.853565057,1651,1518149808.18,
432.075893879,143.853565057,1651,1518149808.28,
432.075893879,143.853565057,1651,1518149808.38,
432.075893879,143.853565057,1651,1518149808.48,
432.075893879,143.853565057,1651,1518149808.58,
432.075893879,143.853565057,1651,1518149808.68,
432.112693787,143.853565057,1651,1518149808.91,
432.124960423,143.853565057,1651,1518149809.14,
432.124960423,143.853565057,1651,1518149809.24,
432.124960423,143.853565057,1651,1518149809.34,
432.124960423,143.853565057,1651,1518149809.44,
432.124960423,143.853565057,1651,1518149809.54,
432.198560238,143.853565057,1651,1518149809.77,
432.73011446,143.853565057,1651,1518149809.99,
432.403004169,143.853565057,1651,1518149810.22,
432.713758945,143.853565057,1651,1518149810.44,
432.419359684,143.853565057,1651,1518149810.67,
432.419359684,143.853565057,1651,1518149810.77,
432.623803616,143.853565057,1651,1518149811.0,
432.644248009,143.853565057,1651,1518149811.22,
432.644248009,143.853565057,1651,1518149811.33,
432.644248009,143.853565057,1651,1518149811.43,
432.591092587,143.853565057,1651,1518149811.65,
432.300782204,143.853565057,1651,1518149811.88,
432.832336426,143.853565057,1651,1518149812.11,
432.537937164,143.853565057,1651,1518149812.33,
432.537937164,143.853565057,1651,1518149812.43,
432.709670067,143.853565057,1651,1518149812.66,
432.435715199,143.853565057,1651,1518149812.88,
432.488870621,143.853565057,1651,1518149813.11,
433.057224751,143.853565057,1651,1518149813.34,
432.488870621,143.853565057,1651,1518149813.56,
432.488870621,143.853565057,1651,1518149813.66,
432.488870621,143.853565057,1651,1518149813.77,
432.505226135,143.853565057,1651,1518149813.99,
432.505226135,143.853565057,1651,1518149814.09,
432.591092587,143.853565057,1651,1518149814.32,
433.020424843,143.853565057,1651,1518149814.55,
433.020424843,143.853565057,1651,1518149814.65,
433.020424843,143.853565057,1651,1518149814.75,
433.020424843,143.853565057,1651,1518149814.85,
432.591092587,143.853565057,1651,1518149815.07,
432.591092587,143.853565057,1651,1518149815.17,
432.591092587,143.853565057,1651,1518149815.28,
432.52158165,143.853565057,1651,1518149815.5,
432.623803616,143.853565057,1651,1518149815.73,
432.623803616,143.853565057,1651,1518149815.83,
432.623803616,143.853565057,1651,1518149815.93,
432.623803616,143.853565057,1651,1518149816.03,
432.623803616,143.853565057,1651,1518149816.13,
432.623803616,143.853565057,1651,1518149816.23,
432.623803616,143.853565057,1651,1518149816.33,
433.08993578,143.853565057,1651,1518149816.56,
433.08993578,143.853565057,1651,1518149816.66,
433.08993578,143.853565057,1651,1518149816.76,
433.08993578,143.853565057,1651,1518149816.86,
433.08993578,143.853565057,1651,1518149816.96,
433.08993578,143.853565057,1651,1518149817.06,
433.08993578,143.853565057,1651,1518149817.17,
433.08993578,143.853565057,1651,1518149817.27,
433.08993578,143.853565057,1651,1518149817.37,
433.08993578,143.853565057,1651,1518149817.47,
432.537937164,143.853565057,1651,1518149817.69,
432.623803616,143.853565057,1651,1518149817.92,
432.709670067,143.853565057,1651,1518149818.15,
432.676959038,143.853565057,1651,1518149818.37,
432.676959038,143.853565057,1651,1518149818.47,
432.676959038,143.853565057,1651,1518149818.57,
432.676959038,143.853565057,1651,1518149818.68,
432.676959038,143.853565057,1651,1518149818.78,
432.676959038,143.853565057,1651,1518149818.88,
432.795536518,143.853565057,1651,1518149819.1,
432.795536518,143.853565057,1651,1518149819.2,
432.795536518,143.853565057,1651,1518149819.31,
432.795536518,143.853565057,1651,1518149819.41,
432.693314552,143.853565057,1651,1518149819.63,
433.314824104,143.853565057,1651,1518149819.86,
432.779181004,143.853565057,1651,1518149820.09,
432.779181004,143.853565057,1651,1518149820.19,
433.331179619,143.853565057,1651,1518149820.41,
433.331179619,143.853565057,1651,1518149820.51,
433.331179619,143.853565057,1651,1518149820.61,
432.795536518,143.853565057,1651,1518149820.84,
432.762825489,143.853565057,1651,1518149821.07,
433.278024197,143.853565057,1651,1518149821.29,
433.278024197,143.853565057,1651,1518149821.39,
433.278024197,143.853565057,1651,1518149821.49,
433.278024197,143.853565057,1651,1518149821.6,
433.278024197,143.853565057,1651,1518149821.7,
432.713758945,143.853565057,1651,1518149821.92,
432.713758945,143.853565057,1651,1518149822.03,
432.713758945,143.853565057,1651,1518149822.13,
432.713758945,143.853565057,1651,1518149822.23,
432.713758945,143.853565057,1651,1518149822.33,
432.713758945,143.853565057,1651,1518149822.43,
432.713758945,143.853565057,1651,1518149822.53,
432.713758945,143.853565057,1651,1518149822.63,
432.713758945,143.853565057,1651,1518149822.73,
432.713758945,143.853565057,1651,1518149822.83,
432.713758945,143.853565057,1651,1518149822.93,
433.41704607,143.853565057,1651,1518149823.16,
432.73011446,143.853565057,1651,1518149823.38,
433.519268036,143.853565057,1651,1518149823.61,
433.519268036,143.853565057,1651,1518149823.71,
433.519268036,143.853565057,1651,1518149823.81,
433.551979065,143.853565057,1651,1518149824.04,
433.519268036,143.853565057,1651,1518149824.26,
433.020424843,143.853565057,1651,1518149824.49,
433.020424843,143.853565057,1651,1518149824.59,
433.143091202,143.853565057,1651,1518149824.82,
433.106291294,143.853565057,1651,1518149825.04,
432.901847363,143.853565057,1651,1518149825.27,
432.901847363,143.853565057,1651,1518149825.37,
432.885491848,143.853565057,1651,1518149825.6,
432.885491848,143.853565057,1651,1518149825.7,
432.885491848,143.853565057,1651,1518149825.8,
433.723711967,143.853565057,1651,1518149826.02,
433.122646809,143.853565057,1651,1518149826.25,
433.245313168,143.853565057,1651,1518149826.48,
433.245313168,143.853565057,1651,1518149826.58,
433.637845516,143.853565057,1651,1518149826.8,
433.637845516,143.853565057,1651,1518149826.9,
433.159446716,143.853565057,1651,1518149827.13,
433.637845516,143.853565057,1651,1518149827.36,
433.139002323,143.853565057,1651,1518149827.58,
433.139002323,143.853565057,1651,1518149827.68,
433.139002323,143.853565057,1651,1518149827.78,
432.983624935,143.853565057,1651,1518149828.01,
433.278024197,143.853565057,1651,1518149828.24,
433.278024197,143.853565057,1651,1518149828.34,
433.278024197,143.853565057,1651,1518149828.44,
433.584690094,143.853565057,1651,1518149828.66,
433.584690094,143.853565057,1651,1518149828.76,
433.584690094,143.853565057,1651,1518149828.86,
433.584690094,143.853565057,1651,1518149828.97,
433.584690094,143.853565057,1651,1518149829.07,
433.584690094,143.853565057,1651,1518149829.17,
433.584690094,143.853565057,1651,1518149829.27,
433.584690094,143.853565057,1651,1518149829.37,
433.380246162,143.853565057,1651,1518149829.59,
