350.564098358,70.1128196716,1645,
85.7846736908,87.2697544098,1642,
5.62629699707,88.3950138092,1642,
13.6527657509,91.1255669594,1642,
25.1098036766,96.1475276947,1641,
30.4253458977,32.1197772026,1655,
35.5895996094,22.0807623863,1662,
66.6078329086,34.2770695686,1653,
39.445412159,39.4355988503,1650,
64.8455262184,47.3827433586,1648,
35.982131958,48.4941005707,1648,
34.0276479721,48.1817102432,1648,
26.9416213036,40.2484679222,1649,
19.9455499649,36.3484954834,1652,
10.4307293892,25.4655361176,1659,
7.65029191971,19.7991681099,1663,
9.03642177582,14.8009228706,1667,
14.8180961609,12.3762178421,1668,
23.1675863266,13.0206251144,1668,
30.854678154,17.1054148674,1665,
63.5902404785,28.2934045792,1657,
55.4124832153,37.5686168671,1651,
44.417488575,43.4884953499,1649,
44.605576992,47.776093483,1648,
41.8782949448,49.9808168411,1648,
38.15741539,44.8942518234,1649,
61.586689949,46.1290931702,1649,
19.0214633942,41.049888134,1649,
8.7624669075,33.8812661171,1654,
3.76994609833,26.2595963478,1659,
8.30042362213,20.2881979942,1663,
17.991065979,11.5690732002,1669,
26.4632225037,13.0574250221,1668,
33.7168931961,18.0483102798,1664,
40.610742569,25.416469574,1659,
43.9554452896,32.5474739075,1655,
46.2533950806,38.1999397278,1651,
45.1902866364,41.9453525543,1649,
38.4191036224,42.8857946396,1649,
32.0854306221,41.1807322502,1649,
60.4172706604,44.4730973244,1649,
11.9517922401,37.6127767563,1651,
4.8534989357,29.5454192162,1657,
7.56033658981,23.3736658096,1661,
17.2877788544,20.4141354561,1663,
26.226067543,13.5758948326,1667,
53.8832426071,21.962184906,1662,
39.1387462616,28.8192343712,1657,
45.8731293678,36.4817929268,1652,
53.4579992294,43.7158370018,1649,
68.1370735168,52.0980381966,1648,
40.5248761177,49.4263648987,1648,
31.9504976273,47.9887151718,1648,
21.0945248604,43.0329942703,1649,
10.7169508934,34.4847846031,1653,
3.96212339401,21.6497945786,1662,
5.57314157486,14.65944767,1667,
16.4291143417,11.5551710129,1669,
27.5590419769,12.8480744362,1668,
33.3897829056,17.3826408386,1665,
54.4679522514,27.4838066101,1658,
45.893573761,35.5478930473,1653,
50.0274300575,42.2675561905,1649,
50.2686738968,46.8094825745,1648,
43.4238910675,48.8163042068,1648,
34.784090519,44.8795318604,1649,
23.4619855881,40.3932142258,1649,
10.6678843498,32.5213050842,1655,
4.61225509644,23.3900213242,1661,
10.9254837036,16.8903398514,1665,
60.7116699219,22.075855732,1662,
29.100549221,23.2035684586,1661,
71.1383104324,35.2976536751,1653,
70.4350233078,48.4622073174,1648,
38.8443470001,54.0459799767,1647,
34.0072035789,48.7050867081,1648,
26.6185998917,48.2086968422,1648,
16.4986252785,37.2807598114,1651,
6.31322860718,24.4564008713,1660,
71.0360884666,30.8947491646,1656,
10.4470849037,26.1827254295,1659,
21.0781693459,25.0746393204,1660,
28.1110405922,27.3971223831,1658,
34.6082687378,33.0561304092,1654,
37.7444386482,26.3978004456,1659,
36.6854190826,31.6454672813,1655,
34.4201803207,34.3138694763,1653,
29.378592968,34.5673799515,1653,
54.1244864464,38.4706234932,1651,
54.1244864464,41.7466330528,1649,
54.1244864464,45.2344465256,1649,
7.40904808044,39.8322200775,1650,
7.40904808044,35.4383111,1653,
10.5820178986,26.7298173904,1658,
17.9215550423,19.4892311096,1663,
22.7914094925,13.2226157188,1668,
25.8785128593,16.9165086746,1665,
29.3090820312,21.2965154648,1662,
30.2209019661,25.2242922783,1659,
30.854678154,27.8109169006,1658,
31.5579652786,29.5642280579,1657,
29.3745040894,30.2634263039,1656,
23.0817198753,29.0179538727,1657,
17.0669794083,26.3871693611,1659,
