430.362653732,143.454217911,1651,1518157200.89,
430.362653732,143.454217911,1651,1518157200.99,
430.636608601,143.454217911,1651,1518157201.22,
430.636608601,143.454217911,1651,1518157201.32,
430.636608601,143.454217911,1651,1518157201.42,
430.636608601,143.454217911,1651,1518157201.52,
430.636608601,143.454217911,1651,1518157201.63,
430.636608601,143.454217911,1651,1518157201.73,
430.636608601,143.454217911,1651,1518157201.83,
430.636608601,143.454217911,1651,1518157201.93,
430.636608601,143.454217911,1651,1518157202.12,
430.652964115,143.454217911,1651,1518157202.35,
430.652964115,143.454217911,1651,1518157202.45,
431.049585342,143.454217911,1651,1518157202.67,
430.980074406,143.454217911,1651,1518157202.9,
430.980074406,143.454217911,1651,1518157203.0,
430.980074406,143.454217911,1651,1518157203.1,
430.980074406,143.454217911,1651,1518157203.2,
430.980074406,143.454217911,1651,1518157203.3,
430.980074406,143.454217911,1651,1518157203.4,
