435.661840439,145.22061348,1650,1518150094.9,
435.694551468,145.22061348,1650,1518150095.12,
436.074817181,145.22061348,1650,1518150095.35,
435.4205966,145.22061348,1650,1518150095.58,
436.091172695,145.22061348,1650,1518150095.8,
436.532771587,145.22061348,1650,1518150096.03,
436.532771587,145.22061348,1650,1518150096.13,
436.532771587,145.22061348,1650,1518150096.23,
436.532771587,145.22061348,1650,1518150096.33,
436.532771587,145.22061348,1650,1518150096.43,
436.532771587,145.22061348,1650,1518150096.53,
436.532771587,145.22061348,1650,1518150096.63,
436.532771587,145.22061348,1650,1518150096.73,
436.532771587,145.22061348,1650,1518150096.86,
435.661840439,145.22061348,1650,1518150097.08,
435.543262959,145.22061348,1650,1518150097.31,
435.543262959,145.22061348,1650,1518150097.51,
435.625040531,145.22061348,1650,1518150097.73,
435.678195953,145.22061348,1650,1518150097.96,
