431.409406662,143.803135554,1651,1518157155.78,
431.409406662,143.803135554,1651,1518157155.88,
431.409406662,143.803135554,1651,1518157155.98,
431.409406662,143.803135554,1651,1518157156.09,
431.409406662,143.803135554,1651,1518157156.19,
431.409406662,143.803135554,1651,1518157156.29,
431.409406662,143.803135554,1651,1518157156.39,
431.409406662,143.803135554,1651,1518157156.49,
431.409406662,143.803135554,1651,1518157156.59,
431.409406662,143.803135554,1651,1518157156.69,
431.409406662,143.803135554,1651,1518157156.79,
431.409406662,143.803135554,1651,1518157156.89,
