1518312498.79,0,1000,
1518312499.09,0,1000,
1518312499.39,0,1000,
1518312499.7,0,1000,
1518312500.0,0,1700,
1518312500.31,5.91660737991,1700,
1518312500.61,17.0833349228,1700,
1518312500.92,27.5099754333,1700,
1518312501.22,31.9668531418,1700,
1518312501.53,32.3798298836,1700,
1518312501.83,25.9643793106,1700,
1518312502.14,16.9974684715,1700,
1518312502.44,7.7525138855,1700,
1518312502.74,6.77527189255,1700,
1518312503.05,13.6486768723,1700,
1518312503.35,22.3661661148,1700,
1518312503.66,22.0717668533,1700,
1518312503.96,18.1259989738,1700,
1518312504.26,11.3016605377,1700,
1518312504.57,7.23731517792,1700,
1518312504.87,10.7864618301,1700,
1518312505.18,14.3887639046,1700,
1518312505.48,17.3900008202,1700,
1518312505.78,13.9921426773,1700,
1518312506.09,9.13864374161,1700,
1518312506.39,6.66896104813,1700,
1518312506.69,10.7005953789,1700,
1518312507.0,15.0061845779,1700,
1518312507.3,15.5377388,1700,
1518312507.61,11.1667275429,1700,
1518312507.91,7.76886940002,1700,
1518312508.21,7.73615837097,1700,
1518312508.52,10.0013971329,1700,
1518312508.82,12.896323204,1700,
1518312509.13,11.886370182,1700,
1518312509.43,8.19411277771,1700,
1518312509.73,6.60353899002,1700,
1518312510.04,9.12637710571,1700,
1518312510.34,10.7537508011,1700,
1518312510.64,10.3244185448,1700,
1518312510.95,7.9078912735,1700,
1518312511.25,6.60353899002,1700,
1518312511.55,7.21687078476,1700,
1518312511.86,7.73615837097,1700,
1518312512.16,5.84709644318,1700,
1518312512.46,5.0088763237,1700,
1518312512.77,7.1187376976,1700,
1518312513.07,7.83838033676,1700,
1518312513.37,4.37101125717,1700,
1518312513.68,4.83714342117,1700,
1518312513.98,6.12514019012,1700,
1518312514.28,4.64496612549,1700,
1518312514.59,4.26878929138,1700,
1518312514.89,4.26878929138,1700,
1518312515.19,4.26878929138,1700,
1518312515.5,4.26878929138,1700,
1518312515.8,4.26878929138,1700,
1518312516.1,4.26878929138,1700,
1518312516.41,4.26878929138,1700,
1518312516.71,4.26878929138,1700,
1518312517.01,4.26878929138,1700,
1518312517.32,4.26878929138,1700,
1518312517.62,4.26878929138,1700,
1518312517.92,4.26878929138,1700,
1518312518.23,4.26878929138,1700,
1518312518.53,4.26878929138,1700,
1518312518.83,4.26878929138,1700,
1518312519.14,4.26878929138,1700,
1518312519.44,4.26878929138,1700,
1518312519.74,4.26878929138,1700,
1518312520.05,4.26878929138,1700,
1518312520.35,4.26878929138,1700,
1518312520.65,4.26878929138,1700,
1518312520.96,4.26878929138,1700,
1518312521.26,4.26878929138,1700,
1518312521.56,4.26878929138,1700,
1518312521.87,4.26878929138,1700,
1518312522.17,4.26878929138,1700,
1518312522.47,4.26878929138,1700,
1518312522.78,4.26878929138,1700,
1518312523.08,4.26878929138,1700,
1518312523.38,4.26878929138,1700,
1518312523.69,4.26878929138,1700,
1518312523.99,4.26878929138,1700,
1518312524.29,4.26878929138,1700,
1518312524.6,4.26878929138,1700,
1518312524.9,4.26878929138,1700,
1518312525.2,4.26878929138,1700,
1518312525.51,4.26878929138,1700,
1518312525.81,4.26878929138,1700,
1518312526.11,4.26878929138,1700,
1518312526.42,4.26878929138,1700,
1518312526.72,4.26878929138,1700,
1518312527.02,4.26878929138,1700,
1518312527.33,4.26878929138,1700,
1518312527.63,4.26878929138,1700,
1518312527.93,4.26878929138,1700,
1518312528.23,4.26878929138,1700,
1518312528.54,4.26878929138,1700,
1518312528.84,4.26878929138,1700,
1518312529.14,4.26878929138,1700,
1518312529.45,4.26878929138,1700,
1518312529.75,4.26878929138,1700,
1518312530.06,4.26878929138,1700,
1518312530.36,4.26878929138,1700,
1518312530.66,4.26878929138,1700,
1518312530.97,4.26878929138,1700,
1518312531.27,4.26878929138,1700,
1518312531.57,4.26878929138,1700,
1518312531.88,4.26878929138,1700,
1518312532.18,4.26878929138,1700,
1518312532.48,4.26878929138,1700,
1518312532.79,4.26878929138,1700,
1518312533.09,4.26878929138,1700,
1518312533.39,4.26878929138,1700,
1518312533.7,4.26878929138,1700,
1518312534.0,4.26878929138,1700,
1518312534.3,4.26878929138,1700,
1518312534.6,4.26878929138,1700,
1518312534.91,4.26878929138,1700,
1518312535.21,4.26878929138,1700,
1518312535.51,4.26878929138,1700,
1518312535.81,4.26878929138,170
