1524431739.87,271,
1524431740.36,266,
1524431740.86,270,
1524431741.36,270,
1524431741.86,270,
1524431742.36,276,
1524431742.87,270,
1524431743.37,271,
1524431743.87,279,
1524431744.37,276,
1524431744.87,272,
