1524603454.57,341,
1524603455.08,338,
1524603455.58,338,
1524603456.08,358,
1524603456.58,349,
1524603457.08,338,
1524603457.58,278,
1524603458.08,210,
1524603458.58,332,
1524603459.08,506,
1524603459.58,369,
1524603460.08,359,
1524603460.58,359,
1524603461.09,264,
1524603461.59,320,
1524603462.09,255,
1524603462.59,234,
1524603463.09,367,
1524603463.59,263,
1524603464.09,241,
1524603464.59,346,
1524603465.09,454,
1524603465.6,502,
1524603466.1,413,
1524603466.6,461,
1524603467.1,446,
1524603467.6,324,
1524603468.1,245,
1524603468.6,183,
1524603469.1,213,
1524603469.6,396,
1524603470.1,403,
1524603470.6,358,
1524603471.1,316,
1524603471.61,299,
1524603472.11,417,
1524603472.61,505,
1524603473.11,450,
1524603473.61,300,
1524603474.11,194,
1524603474.61,179,
1524603475.11,213,
1524603475.61,294,
1524603476.11,506,
1524603476.61,464,
1524603477.11,332,
1524603477.62,302,
1524603478.12,461,
1524603478.62,522,
