1524601851.44,338,
1524601851.95,336,
1524601852.45,310,
1524601852.95,314,
1524601853.45,343,
1524601853.95,340,
1524601854.45,335,
1524601854.95,343,
1524601855.45,344,
1524601855.95,336,
1524601856.45,330,
1524601856.95,336,
1524601857.45,340,
1524601857.96,331,
1524601858.46,331,
1524601858.96,332,
1524601859.46,337,
1524601859.96,336,
1524601860.46,328,
1524601860.96,334,
1524601861.46,340,
1524601861.96,340,
1524601862.46,335,
1524601862.96,336,
1524601863.46,340,
1524601863.97,340,
1524601864.47,341,
1524601864.97,340,
1524601865.47,332,
1524601865.97,335,
