1524586029.13,287,
1524586029.64,283,
1524586030.14,288,
1524586030.64,284,
1524586031.14,284,
1524586031.64,283,
1524586032.14,284,
1524586032.64,314,
1524586033.14,232,
1524586033.65,202,
1524586034.15,232,
1524586034.65,232,
1524586035.15,242,
1524586035.65,224,
1524586036.16,283,
1524586036.65,352,
1524586037.15,396,
1524586037.65,347,
1524586038.15,300,
1524586038.66,179,
1524586039.16,176,
1524586039.66,444,
1524586040.16,648,
1524586040.66,625,
1524586041.16,595,
1524586041.66,395,
1524586042.16,265,
1524586042.67,403,
1524586043.17,505,
1524586043.67,359,
1524586044.17,257,
1524586044.67,342,
1524586045.17,411,
1524586045.67,359,
1524586046.17,424,
1524586046.67,428,
