1524603293.29,342,
1524603293.79,338,
1524603294.29,334,
1524603294.79,330,
1524603295.29,328,
1524603295.79,338,
1524603296.3,298,
1524603296.8,344,
1524603297.3,430,
1524603297.8,336,
1524603298.3,342,
1524603298.8,369,
1524603299.3,341,
1524603299.8,307,
1524603300.3,338,
1524603300.8,337,
1524603301.3,482,
1524603301.8,541,
1524603302.31,387,
1524603302.81,459,
1524603303.31,517,
1524603303.81,656,
1524603304.31,430,
1524603304.81,289,
1524603305.31,471,
1524603305.81,458,
1524603306.31,330,
1524603306.81,281,
1524603307.32,212,
1524603307.82,217,
1524603308.32,223,
1524603308.82,289,
1524603309.32,394,
1524603309.82,354,
