1524439361.69,273,
1524439362.16,277,
1524439362.66,281,
1524439363.16,282,
1524439363.66,291,
1524439364.16,298,
1524439364.66,282,
1524439365.16,301,
1524439365.66,260,
1524439366.16,249,
1524439366.66,237,
1524439367.16,265,
1524439367.67,426,
1524439368.16,307,
1524439368.66,214,
1524439369.16,299,
1524439369.66,463,
1524439370.16,408,
1524439370.66,224,
1524439371.16,169,
1524439371.66,234,
1524439372.16,371,
1524439372.66,266,
1524439373.17,248,
1524439373.66,385,
1524439374.16,231,
1524439374.67,214,
1524439375.16,295,
1524439375.66,281,
1524439376.16,338,
1524439376.67,263,
1524439377.16,219,
1524439377.67,206,
1524439378.16,290,
1524439378.66,364,
