1524594307.43,2,1553,53,1553.0,1500,20
1524594307.47,3,1552,52,1552.0,1500,40
1524594307.51,5,1550,50,1550.0,1500,60
1524594307.56,5,1550,50,1550.0,1500,80
1524594307.6,5,1550,50,1550.0,1500,85
1524594307.64,5,1550,50,1550.0,1500,105
1524594307.68,5,1550,50,1550.0,1500,125
1524594307.72,5,1550,50,1550.0,1500,129
1524594307.76,5,1550,50,1550.0,1500,149
1524594307.8,5,1550,50,1550.0,1500,169
1524594307.84,5,1550,50,1550.0,1500,176
1524594307.88,5,1550,50,1550.0,1500,196
1524594307.92,6,1549,49,1549.0,1500,216
1524594307.97,5,1550,50,1550.0,1500,236
1524594308.01,5,1550,50,1550.0,1500,256
1524594308.05,5,1550,50,1550.0,1500,241
1524594308.09,5,1550,50,1550.0,1500,241
1524594308.13,5,1550,50,1550.0,1500,241
1524594308.17,5,1550,50,1550.0,1500,241
1524594308.21,5,1550,50,1550.0,1500,256
1524594308.26,5,1550,50,1550.0,1500,256
1524594308.3,5,1550,50,1550.0,1500,256
1524594308.34,5,1550,50,1550.0,1500,258
1524594308.38,5,1550,50,1550.0,1500,258
1524594308.42,5,1550,50,1550.0,1500,243
1524594308.46,5,1550,50,1550.0,1500,256
1524594308.5,6,1549,49,1549.0,1500,256
1524594308.55,6,1549,49,1549.0,1500,242
1524594308.59,5,1550,50,1550.0,1500,242
1524594308.63,5,1550,50,1550.0,1500,242
1524594308.67,5,1550,50,1550.0,1500,256
1524594308.71,5,1550,50,1550.0,1500,256
1524594308.75,5,1550,50,1550.0,1500,256
1524594308.79,5,1550,50,1550.0,1500,243
1524594308.84,6,1549,49,1549.0,1500,231
1524594308.88,5,1550,50,1550.0,1500,231
1524594308.92,5,1550,50,1550.0,1500,218
1524594308.96,5,1550,50,1550.0,1500,232
1524594309.0,5,1550,50,1550.0,1500,232
1524594309.04,5,1550,50,1550.0,1500,233
1524594309.08,5,1550,50,1550.0,1500,219
1524594309.13,5,1550,50,1550.0,1500,205
1524594309.17,6,1549,49,1549.0,1500,219
1524594309.21,5,1550,50,1550.0,1500,205
1524594309.25,5,1550,50,1550.0,1500,191
1524594309.29,5,1550,50,1550.0,1500,191
1524594309.33,5,1550,50,1550.0,1500,191
1524594309.37,5,1550,50,1550.0,1500,177
1524594309.42,5,1550,50,1550.0,1500,176
1524594309.46,5,1550,50,1550.0,1500,174
1524594309.5,5,1550,50,1550.0,1500,174
1524594309.54,5,1550,50,1550.0,1500,173
1524594309.58,6,1549,49,1549.0,1500,159
1524594309.62,5,1550,50,1550.0,1500,145
1524594309.66,5,1550,50,1550.0,1500,144
1524594309.71,5,1550,50,1550.0,1500,144
1524594309.75,5,1550,50,1550.0,1500,143
1524594309.79,5,1550,50,1550.0,1500,143
1524594309.83,5,1550,50,1550.0,1500,143
1524594309.87,5,1550,50,1550.0,1500,143
1524594309.91,5,1550,50,1550.0,1500,128
1524594309.96,5,1550,50,1550.0,1500,113
1524594310.0,6,1549,49,1549.0,1500,113
1524594310.04,6,1549,49,1549.0,1500,111
1524594310.08,6,1549,49,1549.0,1500,110
1524594310.12,6,1549,49,1549.0,1500,95
1524594310.16,6,1549,49,1549.0,1500,94
1524594310.2,6,1549,49,1549.0,1500,94
1524594310.24,6,1549,49,1549.0,1500,93
1524594310.29,5,1550,50,1550.0,1500,92
1524594310.33,5,1550,50,1550.0,1500,91
1524594310.37,5,1550,50,1550.0,1500,91
1524594310.41,6,1549,49,1549.0,1500,75
1524594310.45,6,1549,49,1549.0,1500,74
1524594310.49,5,1550,50,1550.0,1500,73
1524594310.53,5,1550,50,1550.0,1500,73
1524594310.58,5,1550,50,1550.0,1500,72
1524594310.62,6,1549,49,1549.0,1500,71
1524594310.66,5,1550,50,1550.0,1500,70
1524594310.7,5,1550,50,1550.0,1500,69
1524594310.74,5,1550,50,1550.0,1500,68
1524594310.78,6,1549,49,1549.0,1500,67
1524594310.82,6,1549,49,1549.0,1500,65
1524594310.86,5,1550,50,1550.0,1500,64
1524594310.91,5,1550,50,1550.0,1500,62
1524594310.95,5,1550,50,1550.0,1500,61
1524594310.99,5,1550,50,1550.0,1500,59
1524594311.03,5,1550,50,1550.0,1500,58
1524594311.07,5,1550,50,1550.0,1500,56
1524594311.11,5,1550,50,1550.0,1500,55
1524594311.15,6,1549,49,1549.0,1500,53
1524594311.2,6,1549,49,1549.0,1500,51
1524594311.24,5,1550,50,1550.0,1500,50
1524594311.28,5,1550,50,1550.0,1500,49
1524594311.32,5,1550,50,1550.0,1500,47
1524594311.36,5,1550,50,1550.0,1500,46
1524594311.4,5,1550,50,1550.0,1500,45
1524594311.44,5,1550,50,1550.0,1500,45
1524594311.48,5,1550,50,1550.0,1500,44
1524594311.53,5,1550,50,1550.0,1500,43
1524594311.57,5,1550,50,1550.0,1500,43
1524594311.61,5,1550,50,1550.0,1500,43
1524594311.65,5,1550,50,1550.0,1500,42
1524594311.69,5,1550,50,1550.0,1500,42
1524594311.73,5,1550,50,1550.0,1500,42
1524594311.77,5,1550,50,1550.0,1500,43
1524594311.82,5,1550,50,1550.0,1500,43
1524594311.86,5,1550,50,1550.0,1500,43
1524594311.9,5,1550,50,1550.0,1500,43
1524594311.94,5,1550,50,1550.0,1500,43
1524594311.98,5,1550,50,1550.0,1500,43
1524594312.03,5,1550,50,1550.0,1500,43
1524594312.07,5,1550,50,1550.0,1500,42
1524594312.11,5,1550,50,1550.0,1500,42
1524594312.15,5,1550,50,1550.0,1500,42
1524594312.19,5,1550,50,1550.0,1500,41
1524594312.23,5,1550,50,1550.0,1500,41
1524594312.27,5,1550,50,1550.0,1500,41
1524594312.32,5,1550,50,1550.0,1500,40
1524594312.36,5,1550,50,1550.0,1500,40
1524594312.4,5,1550,50,1550.0,1500,39
