1524438801.46,278,
1524438801.95,281,
1524438802.45,283,
1524438802.95,294,
1524438803.46,293,
1524438803.95,275,
1524438804.45,271,
1524438804.96,285,
1524438805.46,301,
1524438805.96,348,
1524438806.46,417,
1524438806.96,308,
1524438807.46,260,
1524438807.96,255,
1524438808.46,210,
1524438808.96,307,
1524438809.46,444,
1524438809.96,236,
1524438810.46,154,
1524438810.96,266,
1524438811.46,314,
1524438811.96,283,
1524438812.46,270,
1524438812.96,273,
1524438813.46,276,
1524438813.96,281,
1524438814.46,305,
1524438814.96,277,
1524438815.46,251,
1524438815.96,287,
1524438816.46,271,
1524438816.96,201,
1524438817.46,247,
