1524596986.06,322,
1524596986.57,324,
1524596987.07,330,
1524596987.57,329,
1524596988.07,346,
1524596988.57,341,
1524596989.07,326,
1524596989.57,366,
1524596990.07,401,
1524596990.57,397,
1524596991.08,317,
1524596991.58,376,
1524596992.08,346,
1524596992.58,287,
1524596993.08,272,
1524596993.58,243,
1524596994.08,351,
1524596994.58,281,
1524596995.09,317,
1524596995.59,371,
1524596996.09,246,
1524596996.59,273,
1524596997.09,411,
1524596997.59,497,
1524596998.09,428,
1524596998.6,338,
1524596999.1,343,
1524596999.6,331,
1524597000.1,249,
1524597000.6,313,
1524597001.1,448,
1524597001.6,302,
1524597002.1,220,
1524597002.6,394,
1524597003.1,541,
1524597003.61,491,
1524597004.11,402,
1524597004.61,418,
1524597005.11,526,
1524597005.61,335,
1524597006.11,320,
1524597006.61,328,
1524597007.11,294,
1524597007.62,291,
1524597008.12,322,
1524597008.62,407,
1524597009.13,430,
1524597009.62,472,
1524597010.12,378,
1524597010.63,487,
1524597011.13,541,
1524597011.62,382,
1524597012.12,284,
1524597012.63,402,
