1524594843.67,307,
1524594844.17,311,
1524594844.68,302,
1524594845.18,304,
1524594845.68,308,
1524594846.18,304,
1524594846.68,301,
1524594847.18,299,
1524594847.68,304,
1524594848.19,308,
1524594848.68,302,
