1524439122.57,276,
1524439123.07,278,
1524439123.57,278,
1524439124.07,275,
1524439124.57,285,
1524439125.07,295,
1524439125.57,287,
1524439126.08,375,
1524439126.58,519,
1524439127.08,295,
1524439127.58,216,
1524439128.08,394,
1524439128.58,336,
1524439129.08,218,
1524439129.58,152,
1524439130.08,267,
1524439130.58,346,
1524439131.08,213,
1524439131.58,207,
1524439132.08,172,
1524439132.58,153,
1524439133.08,216,
1524439133.58,216,
1524439134.08,193,
1524439134.58,231,
1524439135.08,176,
1524439135.58,198,
1524439136.08,252,
1524439136.58,255,
1524439137.08,359,
1524439137.58,370,
1524439138.08,301,
1524439138.58,188,
1524439139.08,187,
1524439139.58,348,
1524439140.08,358,
1524439140.58,405,
1524439141.08,425,
1524439141.58,512,
1524439142.08,512,
