1522100275.6,58,1629,-3,1629.61,
1522100275.67,61,1629,-6,1629.01,
1522100275.74,62,1628,-7,1628.46,
1522100275.81,62,1627,-7,1627.97,
1522100275.88,61,1627,-6,1627.61,
1522100275.95,63,1626,-8,1626.93,
1522100276.02,66,1625,-11,1625.98,
1522100276.09,71,1624,-16,1624.56,
1522100276.17,70,1623,-15,1623.57,
1522100276.23,68,1622,-13,1622.78,
1522100276.31,64,1622,-9,1622.39,
1522100276.38,64,1621,-9,1621.76,
1522100276.49,64,1621,-9,1621.13,
1522100276.6,64,1620,-9,1620.5,
1522100276.7,63,1620,-8,1620.0,
1522100276.87,62,1619,-7,1619.57,
1522100276.98,60,1619,-5,1619.34,
1522100277.07,59,1619,-4,1619.12,
1522100277.17,59,1618,-4,1618.84,
1522100277.29,59,1618,-4,1618.56,
1522100277.36,59,1618,-4,1618.28,
1522100277.43,58,1618,-3,1618.13,
1522100277.5,57,1618,-2,1618.05,
1522100277.58,67,1616,-12,1616.61,
1522100277.65,66,1615,-11,1615.9,
1522100277.72,65,1615,-10,1615.26,
1522100277.79,53,1616,2,1616.12,
1522100277.86,53,1616,2,1616.26,
1522100277.93,53,1616,2,1616.4,
1522100278.0,53,1616,2,1616.54,
1522100278.09,52,1616,3,1616.81,
1522100278.19,52,1617,3,1617.02,
1522100278.27,52,1617,3,1617.23,
1522100278.38,53,1617,2,1617.31,
1522100278.5,64,1616,-9,1616.02,
1522100278.6,75,1613,-20,1613.96,
1522100278.72,76,1612,-21,1612.43,
1522100278.82,64,1612,-9,1612.52,
1522100278.94,52,1613,3,1613.45,
1522100279.01,50,1613,5,1613.92,
1522100279.1,49,1614,6,1614.4,
1522100279.17,48,1614,7,1614.95,
1522100279.24,46,1615,9,1615.7,
1522100279.32,43,1616,12,1616.72,
1522100279.39,42,1617,13,1617.69,
1522100279.46,40,1618,15,1618.86,
1522100279.53,39,1620,16,1620.04,
1522100279.6,38,1621,17,1621.29,
1522100279.67,37,1622,18,1622.61,
1522100279.74,37,1623,18,1623.87,
1522100279.82,36,1625,19,1625.26,
1522100279.89,35,1626,20,1626.72,
1522100279.96,34,1628,21,1628.25,
1522100280.03,32,1629,23,1629.98,
1522100280.1,31,1631,24,1631.72,
1522100280.17,30,1633,25,1633.53,
1522100280.25,29,1635,26,1635.41,
1522100280.32,28,1637,27,1637.36,
1522100280.39,28,1639,27,1639.25,
1522100280.46,27,1641,28,1641.27,
1522100280.53,26,1643,29,1643.36,
1522100280.6,24,1645,31,1645.65,
1522100280.67,24,1647,31,1647.82,
1522100280.74,22,1650,33,1650.25,
1522100280.81,21,1652,34,1652.69,
1522100280.89,19,1655,36,1655.33,
1522100280.96,33,1656,22,1656.03,
1522100281.03,30,1657,25,1657.96,
1522100281.15,28,1659,27,1659.97,
1522100281.24,10,1664,45,1664.2,
1522100281.37,8,1667,47,1667.61,
1522100281.49,7,1671,48,1671.03,
1522100281.58,6,1674,49,1674.52,
1522100281.68,8,1677,47,1677.69,
1522100281.77,10,1680,45,1680.72,
1522100281.85,13,1683,42,1683.48,
1522100281.92,16,1686,39,1686.03,
1522100281.99,19,1688,36,1688.37,
1522100282.06,21,1690,34,1690.63,
1522100282.13,24,1692,31,1692.62,
1522100282.2,27,1694,28,1694.4,
1522100282.27,30,1695,25,1695.97,
1522100282.34,33,1697,22,1697.33,
1522100282.41,37,1698,18,1698.35,
1522100282.49,41,1699,14,1699.09,
1522100282.56,46,1699,9,1699.42,
1522100282.63,49,1699,6,1699.66,
1522100282.7,54,1699,1,1699.43,
1522100282.77,58,1698,-3,1698.98,
1522100282.84,64,1697,-9,1697.99,
1522100282.91,68,1696,-13,1696.84,
1522100282.98,76,1694,-21,1694.89,
1522100283.06,82,1692,-27,1692.64,
1522100283.13,90,1689,-35,1689.71,
1522100283.2,94,1686,-39,1686.74,
1522100283.27,92,1684,-37,1684.27,
1522100283.34,92,1681,-37,1681.68,
1522100283.41,86,1679,-31,1679.87,
1522100283.48,82,1678,-27,1678.22,
1522100283.56,76,1677,-21,1677.11,
1522100283.63,75,1675,-20,1675.77,
1522100283.7,83,1673,-28,1673.33,
1522100283.77,92,1670,-37,1670.2,
1522100283.84,94,1667,-39,1667.35,
1522100283.91,105,1663,-50,1663.19,
1522100283.98,100,1660,-45,1660.34,
1522100284.05,104,1656,-49,1656.67,
1522100284.13,98,1654,-43,1654.02,
1522100284.2,103,1650,-48,1650.36,
1522100284.31,94,1648,-39,1648.17,
1522100284.39,90,1645,-35,1645.96,
1522100284.56,88,1643,-33,1643.77,
1522100284.63,91,1641,-36,1641.07,
1522100284.74,86,1639,-31,1639.2,
1522100284.81,80,1637,-25,1637.81,
1522100284.91,92,1634,-37,1634.5,
1522100284.98,93,1631,-38,1631.78,
1522100285.05,99,1628,-44,1628.34,
1522100285.13,89,1626,-34,1626.56,
1522100285.2,91,1623,-36,1623.92,
1522100285.27,87,1621,-32,1621.92,
1522100285.34,86,1619,-31,1619.81,
1522100285.41,80,1618,-25,1618.42,
1522100285.48,74,1617,-19,1617.45,
1522100285.55,67,1617,-12,1617.03,
1522100285.62,62,1616,-7,1616.84,
1522100285.7,54,1617,1,1617.39,
1522100285.77,46,1618,9,1618.5,
1522100285.84,37,1620,18,1620.3,
1522100285.96,24,1623,31,1623.25,
1522100286.08,13,1626,42,1626.85,
1522100286.16,8,1630,47,1630.44,
1522100286.28,13,1633,42,1633.08,
1522100286.39,19,1635,36,1635.24,
1522100286.48,24,1637,31,1637.11,
1522100286.62,27,1638,28,1638.89,
