1521743690.52,165,1550,-145,1465.0,
1521743690.62,165,1550,-145,1405.0,
1521743690.72,165,1550,-145,1405.0,
1521743690.82,165,1550,-145,1405.0,
1521743690.92,165,1550,-145,1405.0,
1521743691.02,165,1550,-145,1405.0,
1521743691.12,165,1550,-145,1405.0,
1521743691.22,165,1550,-145,1405.0,
1521743691.32,167,1550,-147,1403.0,
1521743691.43,167,1550,-147,1403.0,
1521743691.53,167,1550,-147,1403.0,
1521743691.63,167,1550,-147,1403.0,
1521743691.73,166,1550,-146,1404.0,
1521743691.83,166,1550,-146,1404.0,
1521743691.93,166,1550,-146,1404.0,
1521743692.03,166,1550,-146,1404.0,
1521743692.13,165,1550,-145,1405.0,
1521743692.23,165,1550,-145,1405.0,
1521743692.33,165,1550,-145,1405.0,
1521743692.43,165,1550,-145,1405.0,
1521743692.53,167,1550,-147,1403.0,
1521743692.63,167,1550,-147,1403.0,
1521743692.73,167,1550,-147,1403.0,
1521743692.84,167,1550,-147,1403.0,
1521743692.94,167,1550,-147,1403.0,
1521743693.04,167,1550,-147,1403.0,
1521743693.14,167,1550,-147,1403.0,
1521743693.24,166,1550,-146,1404.0,
1521743693.34,166,1550,-146,1404.0,
1521743693.44,166,1550,-146,1404.0,
1521743693.54,166,1550,-146,1404.0,
1521743693.64,176,1550,-156,1394.0,
1521743693.75,176,1550,-156,1394.0,
1521743693.85,176,1550,-156,1394.0,
1521743693.95,171,1550,-151,1399.0,
1521743694.05,171,1550,-151,1399.0,
1521743694.15,171,1550,-151,1399.0,
1521743694.25,171,1550,-151,1399.0,
1521743694.35,171,1550,-151,1399.0,
1521743694.45,171,1550,-151,1399.0,
1521743694.55,171,1550,-151,1399.0,
1521743694.65,171,1550,-151,1399.0,
1521743694.75,6,1564,14,1564.0,
1521743694.85,6,1578,14,1578.0,
1521743694.95,6,1592,14,1592.0,
1521743695.05,6,1606,14,1606.0,
1521743695.15,6,1620,14,1620.0,
1521743695.25,6,1634,14,1634.0,
1521743695.35,6,1648,14,1648.0,
1521743695.45,6,1662,14,1662.0,
1521743695.55,22,1660,-2,1660.0,
1521743695.65,22,1658,-2,1658.0,
1521743695.75,22,1656,-2,1656.0,
1521743695.85,22,1654,-2,1654.0,
1521743695.96,11,1663,9,1663.0,
1521743696.06,11,1672,9,1672.0,
1521743696.16,11,1681,9,1681.0,
1521743696.26,11,1690,9,1690.0,
1521743696.36,9,1700,11,1701.0,
1521743696.46,9,1700,11,1711.0,
1521743696.56,9,1700,11,1711.0,
1521743696.66,9,1700,11,1711.0,
