1523215713.76,0,1400,
1523215713.83,0,1400,
1523215713.91,18,1400,
1523215713.98,37,1400,
1523215714.05,56,1401,
1523215714.12,59,1401,
1523215714.2,60,1401,
1523215714.27,61,1402,
1523215714.34,60,1402,
1523215714.41,59,1402,
1523215714.49,58,1402,
1523215714.56,57,1403,
1523215714.63,57,1403,
1523215714.7,58,1403,
1523215714.78,59,1404,
1523215714.85,61,1404,
1523215714.92,63,1404,
1523215714.99,65,1405,
1523215715.07,66,1405,
1523215715.14,65,1405,
1523215715.21,65,1405,
1523215715.28,65,1406,
1523215715.36,66,1406,
1523215715.43,67,1406,
1523215715.5,66,1407,
1523215715.57,66,1407,
1523215715.65,72,1407,
1523215715.72,71,1408,
1523215715.79,70,1408,
1523215715.86,64,1408,
1523215715.94,67,1408,
1523215716.01,73,1409,
1523215716.08,76,1409,
1523215716.15,74,1409,
1523215716.22,69,1410,
1523215716.3,66,1410,
1523215716.37,65,1410,
1523215716.44,66,1411,
1523215716.51,65,1411,
1523215716.59,66,1411,
1523215716.66,66,1411,
1523215716.73,67,1412,
1523215716.8,67,1412,
1523215716.88,66,1412,
1523215716.95,65,1413,
1523215717.02,63,1413,
1523215717.09,62,1413,
1523215717.17,60,1414,
1523215717.24,60,1414,
1523215717.31,62,1414,
1523215717.38,63,1414,
1523215717.46,65,1415,
1523215717.53,65,1415,
1523215717.6,67,1415,
1523215717.67,68,1416,
1523215717.75,68,1416,
1523215717.82,67,1416,
1523215717.89,64,1417,
1523215717.96,64,1417,
1523215718.04,64,1417,
1523215718.11,65,1417,
1523215718.18,66,1418,
1523215718.25,67,1418,
1523215718.33,70,1418,
1523215718.4,72,1419,
1523215718.47,73,1419,
1523215718.54,73,1419,
1523215718.62,72,1420,
1523215718.69,70,1420,
1523215718.76,70,1420,
1523215718.83,69,1420,
1523215718.9,68,1421,
1523215718.98,68,1421,
1523215719.05,68,1421,
1523215719.12,70,1422,
1523215719.19,71,1422,
1523215719.27,71,1422,
1523215719.34,75,1423,
1523215719.41,76,1423,
1523215719.48,76,1423,
1523215719.56,71,1423,
1523215719.63,71,1424,
1523215719.7,72,1424,
1523215719.77,71,1424,
1523215719.85,72,1425,
1523215719.92,72,1425,
1523215719.99,68,1425,
1523215720.06,68,1426,
1523215720.14,66,1426,
1523215720.21,68,1426,
1523215720.28,71,1426,
1523215720.35,74,1427,
1523215720.43,78,1427,
1523215720.5,76,1427,
1523215720.57,75,1428,
1523215720.64,75,1428,
1523215720.72,74,1428,
1523215720.79,69,1429,
1523215720.86,68,1429,
1523215720.93,68,1429,
1523215721.01,77,1429,
1523215721.08,79,1430,
1523215721.15,79,1430,
1523215721.22,75,1430,
1523215721.3,75,1431,
1523215721.37,74,1431,
1523215721.44,73,1431,
1523215721.51,69,1432,
1523215721.58,69,1432,
1523215721.66,70,1432,
1523215721.73,72,1432,
1523215721.8,73,1433,
1523215721.87,74,1433,
1523215721.95,74,1433,
1523215722.02,74,1434,
1523215722.09,70,1434,
1523215722.16,70,1434,
1523215722.24,69,1435,
1523215722.31,71,1435,
1523215722.38,68,1435,
1523215722.45,66,1435,
1523215722.53,64,1436,
1523215722.6,63,1436,
1523215722.67,65,1436,
1523215722.74,67,1437,
1523215722.82,73,1437,
1523215722.89,75,1437,
1523215722.96,76,1438,
1523215723.03,74,1438,
1523215723.11,74,1438,
1523215723.18,74,1438,
1523215723.25,75,1439,
1523215723.32,77,1439,
1523215723.4,79,1439,
1523215723.47,77,1440,
1523215723.54,76,1440,
1523215723.61,76,1440,
1523215723.69,82,1441,
1523215723.76,79,1441,
