1524080757.51,51,1504,4,1504.0,55,
1524080757.55,68,1487,-13,1487.0,55,
1524080757.59,82,1473,-27,1473.0,55,
1524080757.64,89,1466,-34,1466.0,55,
1524080757.68,92,1463,-37,1463.0,55,
1524080757.72,94,1461,-39,1461.0,55,
1524080757.76,96,1459,-41,1459.0,55,
1524080757.8,97,1458,-42,1458.0,55,
1524080757.84,98,1457,-43,1457.0,55,
1524080757.88,99,1456,-44,1456.0,55,
1524080757.93,101,1454,-46,1454.0,55,
1524080757.97,102,1453,-47,1453.0,55,
1524080758.01,103,1452,-48,1452.0,55,
1524080758.05,103,1452,-48,1452.0,55,
1524080758.09,103,1452,-48,1452.0,55,
1524080758.13,104,1451,-49,1451.0,55,
1524080758.17,105,1450,-50,1450.0,55,
1524080758.22,105,1450,-50,1450.0,55,
1524080758.26,104,1451,-49,1451.0,55,
1524080758.3,104,1451,-49,1451.0,55,
1524080758.34,104,1451,-49,1451.0,55,
1524080758.38,104,1451,-49,1451.0,55,
1524080758.42,104,1451,-49,1451.0,55,
1524080758.47,103,1452,-48,1452.0,55,
1524080758.51,104,1451,-49,1451.0,55,
1524080758.55,103,1452,-48,1452.0,55,
1524080758.59,103,1452,-48,1452.0,55,
1524080758.63,102,1453,-47,1453.0,55,
1524080758.68,102,1453,-47,1453.0,55,
1524080758.72,101,1454,-46,1454.0,55,
1524080758.76,101,1454,-46,1454.0,55,
1524080758.8,100,1455,-45,1455.0,55,
1524080758.84,99,1456,-44,1456.0,55,
1524080758.88,98,1457,-43,1457.0,55,
1524080758.93,97,1458,-42,1458.0,55,
1524080758.97,98,1457,-43,1457.0,55,
1524080759.01,97,1458,-42,1458.0,55,
1524080759.05,97,1458,-42,1458.0,55,
1524080759.09,96,1459,-41,1459.0,55,
1524080759.13,96,1459,-41,1459.0,55,
1524080759.18,95,1460,-40,1460.0,55,
1524080759.22,95,1460,-40,1460.0,55,
1524080759.26,95,1460,-40,1460.0,55,
1524080759.3,94,1461,-39,1461.0,55,
1524080759.35,92,1463,-37,1463.0,55,
1524080759.39,91,1464,-36,1464.0,55,
1524080759.43,92,1463,-37,1463.0,55,
1524080759.47,92,1463,-37,1463.0,55,
1524080759.51,90,1465,-35,1465.0,55,
1524080759.55,90,1465,-35,1465.0,55,
1524080759.59,90,1465,-35,1465.0,55,
1524080759.64,90,1465,-35,1465.0,55,
1524080759.68,90,1465,-35,1465.0,55,
1524080759.72,90,1465,-35,1465.0,55,
1524080759.76,90,1465,-35,1465.0,55,
1524080759.81,91,1464,-36,1464.0,55,
1524080759.85,90,1465,-35,1465.0,55,
1524080759.89,90,1465,-35,1465.0,55,
1524080759.94,90,1465,-35,1465.0,55,
1524080759.98,90,1465,-35,1465.0,55,
1524080760.02,90,1465,-35,1465.0,55,
1524080760.07,91,1464,-36,1464.0,55,
1524080760.11,92,1463,-37,1463.0,55,
1524080760.15,92,1463,-37,1463.0,55,
1524080760.19,92,1463,-37,1463.0,55,
1524080760.24,91,1464,-36,1464.0,55,
1524080760.28,92,1463,-37,1463.0,55,
1524080760.32,91,1464,-36,1464.0,55,
1524080760.37,91,1464,-36,1464.0,55,
1524080760.41,92,1463,-37,1463.0,55,
1524080760.45,93,1462,-38,1462.0,55,
1524080760.5,94,1461,-39,1461.0,55,
1524080760.54,94,1461,-39,1461.0,55,
1524080760.58,95,1460,-40,1460.0,55,
1524080760.62,94,1461,-39,1461.0,55,
1524080760.67,94,1461,-39,1461.0,55,
1524080760.71,93,1462,-38,1462.0,55,
1524080760.75,94,1461,-39,1461.0,55,
1524080760.79,93,1462,-38,1462.0,55,
1524080760.83,94,1461,-39,1461.0,55,
1524080760.88,94,1461,-39,1461.0,55,
1524080760.92,94,1461,-39,1461.0,55,
1524080760.96,94,1461,-39,1461.0,55,
1524080761.01,93,1462,-38,1462.0,55,
1524080761.05,93,1462,-38,1462.0,55,
1524080761.09,93,1462,-38,1462.0,55,
1524080761.14,94,1461,-39,1461.0,55,
1524080761.18,94,1461,-39,1461.0,55,
1524080761.22,94,1461,-39,1461.0,55,
1524080761.27,94,1461,-39,1461.0,55,
1524080761.31,93,1462,-38,1462.0,55,
1524080761.35,93,1462,-38,1462.0,55,
1524080761.4,92,1463,-37,1463.0,55,
1524080761.44,92,1463,-37,1463.0,55,
1524080761.48,92,1463,-37,1463.0,55,
1524080761.53,92,1463,-37,1463.0,55,
1524080761.57,93,1462,-38,1462.0,55,
1524080761.61,92,1463,-37,1463.0,55,
1524080761.66,92,1463,-37,1463.0,55,
1524080761.7,92,1463,-37,1463.0,55,
1524080761.74,93,1462,-38,1462.0,55,
1524080761.78,94,1461,-39,1461.0,55,
1524080761.83,94,1461,-39,1461.0,55,
1524080761.87,94,1461,-39,1461.0,55,
1524080761.91,94,1461,-39,1461.0,55,
1524080761.96,94,1461,-39,1461.0,55,
1524080762.0,93,1462,-38,1462.0,55,
1524080762.04,93,1462,-38,1462.0,55,
1524080762.09,94,1461,-39,1461.0,55,
1524080762.13,94,1461,-39,1461.0,55,
