1520191934.0,29.8529028893,1620,89.558708667820.1470971107,1620.14709711,
1520191934.21,57.1502566338,1592,81.8920612335-7.15025663376,1592.84974337,
1520191934.42,81.6453655561,1568,73.485326767-31.6453655561,1568.35463444,
1520191934.63,74.6874570847,1575,68.6849832535-24.6874570847,1575.31254292,
1520191934.83,67.0726021131,1582,59.0474963188-17.0726021131,1582.92739789,
1520191935.04,58.6358825366,1591,48.1751680374-8.63588253657,1591.36411746,
1520191935.24,47.8889465332,1602,36.44417524342.1110534668,1602.11105347,
1520191935.45,35.8839988708,1614,23.032653331814.1160011292,1614.11600113,
1520191935.65,23.5246817271,1626,11.097216606126.4753182729,1626.47531827,
1520191935.86,13.5042031606,1636,6.3827395439136.4957968394,1636.49579684,
1520191936.06,9.78196064631,1640,11.865925788940.2180393537,1640.21803935,
1520191936.26,14.2579197884,1635,24.525094032335.7420802116,1635.74208021,
1520191936.47,25.5650321643,1624,40.304076671624.4349678357,1624.43496784,
1520191936.68,41.5552735329,1608,59.83664989478.44472646713,1608.44472647,
1520191936.88,59.2546661695,1590,77.6232719421-9.25466616948,1590.74533383,
1520191937.09,76.7768740654,1573,92.8707003593-26.7768740654,1573.22312593,
1520191937.3,91.3782596588,1558,103.640806675-41.3782596588,1558.62174034,
1520191937.51,98.345708847,1551,98.5256195068-48.345708847,1551.65429115,
1520191937.72,92.4904346466,1557,75.304877758-42.4904346466,1557.50956535,
1520191937.93,93.4145212173,1556,106.413066387-43.4145212173,1556.58547878,
1520191938.14,91.2937561671,1558,92.1633243561-41.2937561671,1558.70624383,
1520191938.35,93.7116463979,1556,82.5585484505-43.7116463979,1556.2883536,
1520191938.56,89.3051981926,1560,93.1937217712-39.3051981926,1560.69480181,
1520191938.77,83.3027243614,1566,74.1559028625-33.3027243614,1566.69727564,
1520191938.97,73.2767939568,1576,52.4807572365-23.2767939568,1576.72320604,
1520191939.18,51.8837809563,1598,29.0146827698-1.88378095627,1598.11621904,
1520191939.38,28.6330540975,1621,4.4037222862221.3669459025,1621.3669459,
1520191939.58,16.296907266,1633,15.472316741933.703092734,1633.70309273,
1520191939.79,16.5831287702,1633,29.873347282433.4168712298,1633.41687123,
1520191940.0,30.9500853221,1619,47.504591941819.0499146779,1619.04991468,
1520191940.2,47.8194355965,1602,66.08036756522.18056440353,1602.1805644,
1520191940.41,67.0862317085,1582,87.6737356186-17.0862317085,1582.91376829,
1520191940.62,81.269188722,1568,90.0534629822-31.269188722,1568.73081128,
1520191940.83,98.2761979103,1551,117.10139513-48.2761979103,1551.72380209,
1520191941.04,108.205358187,1550,117.46121645-58.2053581874,1541.79464181,
1520191941.25,115.780687332,1550,112.779450417-65.7806873322,1534.21931267,
1520191941.46,105.490342776,1550,86.2303614616-55.490342776,1544.50965722,
1520191941.67,94.6970661481,1555,85.0813865662-44.6970661481,1555.30293385,
1520191941.88,80.2278876305,1569,69.3719148636-30.2278876305,1569.77211237,
1520191942.08,66.9594764709,1583,46.4251279831-16.9594764709,1583.04052353,
1520191942.29,46.0244178772,1603,22.27621078493.9755821228,1603.97558212,
1520191942.49,25.4328250885,1624,7.597136497524.5671749115,1624.56717491,
1520191942.7,14.7308667501,1635,14.319252967835.2691332499,1635.26913325,
1520191942.9,14.7949258486,1635,22.468388080635.2050741514,1635.20507415,
1520191943.11,23.9308436712,1626,35.004889965126.0691563288,1626.06915633,
1520191943.31,34.3752026558,1615,45.652329921715.6247973442,1615.62479734,
1520191943.52,47.9121168454,1602,63.07913064962.08788315455,1602.08788315,
1520191943.73,62.0664517085,1587,77.4678945541-12.0664517085,1587.93354829,
1520191943.94,78.2447814941,1571,94.1873192787-28.2447814941,1571.75521851,
1520191944.14,84.5607360204,1565,82.0269942284-34.5607360204,1565.43926398,
1520191944.35,87.66964674,1562,86.7946267128-37.66964674,1562.33035326,
1520191944.56,82.1428457896,1567,77.6069164276-32.1428457896,1567.85715421,
1520191944.77,77.525138855,1572,68.1738734245-27.525138855,1572.47486115,
1520191944.97,65.6292279561,1584,51.1068940163-15.6292279561,1584.37077204,
1520191945.18,51.5362262726,1598,35.327911377-1.53622627258,1598.46377373,
1520191945.38,34.2089215914,1615,16.191959381115.7910784086,1615.79107841,
1520191945.59,19.4589734077,1630,6.8570494651830.5410265923,1630.54102659,
1520191945.79,13.4510477384,1636,17.304134368936.5489522616,1636.54895226,
1520191946.0,19.1155076027,1630,33.18533897430.8844923973,1630.8844924,
